date,ticker,offexchange_source_available,offexchange_fresh,offexchange_history_n,offexchange_dpi,offexchange_dpi_z60,offexchange_volume_z60,patent_source_available,patent_count_30,patent_count_90,patent_claims_90,patent_ai_share_90,patent_acceleration_90,patent_count_90_z252,patent_claims_90_z252,patent_drift_source_available,patent_drift,patent_drift_percentile_24m,patent_drift_change_3m,sec13f_source_available,sec13f_fresh,sec13f_window_days,sec13f_net_change_usd_45d,sec13f_gross_change_usd_45d,sec13f_net_usd_ratio_45d,sec13f_net_change_shares_45d,sec13f_gross_change_shares_45d,sec13f_net_share_ratio_45d,sec13f_adders_45d,sec13f_reducers_45d,sec13f_breadth_45d,sec13f_breadth_rate_45d,sec13f_filing_count_45d,sec13f_new_positions_45d,sec13f_full_exits_45d,sec13f_total_held_45d,sec13f_net_change_to_held_45d
2024-06-04,XLU,1,0,0,,,,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-06-05,XLU,1,0,0,,,,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-06-06,XLU,1,0,0,,,,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-06-07,XLU,1,0,0,,,,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-06-10,XLU,1,0,0,,,,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-06-11,XLU,1,0,0,,,,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-06-12,XLU,1,0,0,,,,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-06-13,XLU,1,0,0,,,,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-06-14,XLU,1,0,0,,,,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-06-17,XLU,1,0,0,,,,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-06-18,XLU,1,0,0,,,,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-06-19,XLU,1,0,0,,,,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-06-20,XLU,1,0,0,,,,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-06-21,XLU,1,0,0,,,,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-06-24,XLU,1,0,0,,,,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-06-25,XLU,1,0,0,,,,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-06-26,XLU,1,0,0,,,,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-06-27,XLU,1,0,0,,,,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-06-28,XLU,1,0,0,,,,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-07-01,XLU,1,0,0,,,,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-07-02,XLU,1,0,0,,,,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-07-03,XLU,1,0,0,,,,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-07-04,XLU,1,0,0,,,,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-07-05,XLU,1,0,0,,,,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-07-08,XLU,1,0,0,,,,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-07-09,XLU,1,0,0,,,,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-07-10,XLU,1,0,0,,,,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-07-11,XLU,1,0,0,,,,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-07-12,XLU,1,0,0,,,,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-07-15,XLU,1,0,0,,,,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-07-16,XLU,1,0,0,,,,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-07-17,XLU,1,0,0,,,,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-07-18,XLU,1,0,0,,,,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-07-19,XLU,1,0,0,,,,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-07-22,XLU,1,0,0,,,,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-07-23,XLU,1,0,0,,,,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-07-24,XLU,1,0,0,,,,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-07-25,XLU,1,0,0,,,,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-07-26,XLU,1,0,0,,,,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-07-29,XLU,1,0,0,,,,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-07-30,XLU,1,0,0,,,,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-07-31,XLU,1,0,0,,,,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-08-01,XLU,1,0,0,,,,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-08-02,XLU,1,0,0,,,,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-08-05,XLU,1,0,0,,,,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-08-06,XLU,1,0,0,,,,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-08-07,XLU,1,0,0,,,,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-08-08,XLU,1,0,0,,,,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-08-09,XLU,1,0,0,,,,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-08-12,XLU,1,0,0,,,,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-08-13,XLU,1,0,0,,,,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-08-14,XLU,1,0,0,,,,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-08-15,XLU,1,0,0,,,,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-08-16,XLU,1,0,0,,,,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-08-19,XLU,1,0,0,,,,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-08-20,XLU,1,0,0,,,,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-08-21,XLU,1,0,0,,,,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-08-22,XLU,1,0,0,,,,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-08-23,XLU,1,0,0,,,,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-08-26,XLU,1,0,0,,,,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-08-27,XLU,1,0,0,,,,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-08-28,XLU,1,0,0,,,,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-08-29,XLU,1,0,0,,,,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-08-30,XLU,1,0,0,,,,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-09-02,XLU,1,0,0,,,,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-09-03,XLU,1,0,0,,,,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-09-04,XLU,1,0,0,,,,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-09-05,XLU,1,0,0,,,,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-09-06,XLU,1,0,0,,,,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-09-09,XLU,1,0,0,,,,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-09-10,XLU,1,0,0,,,,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-09-11,XLU,1,0,0,,,,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-09-12,XLU,1,0,0,,,,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-09-13,XLU,1,0,0,,,,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-09-16,XLU,1,0,0,,,,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-09-17,XLU,1,0,0,,,,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-09-18,XLU,1,0,0,,,,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-09-19,XLU,1,0,0,,,,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-09-20,XLU,1,0,0,,,,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-09-23,XLU,1,0,0,,,,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-09-24,XLU,1,0,0,,,,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-09-25,XLU,1,0,0,,,,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-09-26,XLU,1,0,0,,,,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-09-27,XLU,1,0,0,,,,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-09-30,XLU,1,0,0,,,,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-10-01,XLU,1,0,0,,,,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-10-02,XLU,1,0,0,,,,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-10-03,XLU,1,0,0,,,,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-10-04,XLU,1,0,0,,,,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-10-07,XLU,1,0,0,,,,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-10-08,XLU,1,0,0,,,,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-10-09,XLU,1,0,0,,,,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-10-10,XLU,1,0,0,,,,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-10-11,XLU,1,0,0,,,,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-10-14,XLU,1,0,0,,,,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-10-15,XLU,1,0,0,,,,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-10-16,XLU,1,0,0,,,,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-10-17,XLU,1,0,0,,,,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-10-18,XLU,1,0,0,,,,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-10-21,XLU,1,0,0,,,,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-10-22,XLU,1,0,0,,,,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-10-23,XLU,1,0,0,,,,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-10-24,XLU,1,0,0,,,,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-10-25,XLU,1,0,0,,,,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-10-28,XLU,1,0,0,,,,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-10-29,XLU,1,0,0,,,,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-10-30,XLU,1,0,0,,,,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-10-31,XLU,1,0,0,,,,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-11-01,XLU,1,0,0,,,,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-11-04,XLU,1,0,0,,,,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-11-05,XLU,1,0,0,,,,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-11-06,XLU,1,0,0,,,,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-11-07,XLU,1,0,0,,,,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-11-08,XLU,1,0,0,,,,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-11-11,XLU,1,0,0,,,,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-11-12,XLU,1,0,0,,,,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-11-13,XLU,1,0,0,,,,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-11-14,XLU,1,0,0,,,,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-11-15,XLU,1,0,0,,,,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-11-18,XLU,1,0,0,,,,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-11-19,XLU,1,0,0,,,,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-11-20,XLU,1,0,0,,,,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-11-21,XLU,1,0,0,,,,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-11-22,XLU,1,0,0,,,,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-11-25,XLU,1,0,0,,,,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-11-26,XLU,1,0,0,,,,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-11-27,XLU,1,0,0,,,,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-11-28,XLU,1,0,0,,,,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-11-29,XLU,1,0,0,,,,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-12-02,XLU,1,0,0,,,,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-12-03,XLU,1,0,0,,,,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-12-04,XLU,1,0,0,,,,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-12-05,XLU,1,0,0,,,,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-12-06,XLU,1,0,0,,,,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-12-09,XLU,1,0,0,,,,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-12-10,XLU,1,0,0,,,,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-12-11,XLU,1,0,0,,,,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-12-12,XLU,1,0,0,,,,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-12-13,XLU,1,0,0,,,,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-12-16,XLU,1,0,0,,,,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-12-17,XLU,1,0,0,,,,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-12-18,XLU,1,0,0,,,,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-12-19,XLU,1,0,0,,,,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-12-20,XLU,1,0,0,,,,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-12-23,XLU,1,0,0,,,,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-12-24,XLU,1,0,0,,,,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-12-25,XLU,1,0,0,,,,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-12-26,XLU,1,0,0,,,,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-12-27,XLU,1,0,0,,,,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-12-30,XLU,1,0,0,,,,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2024-12-31,XLU,1,0,0,,,,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2025-01-01,XLU,1,0,0,,,,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2025-01-02,XLU,1,0,0,,,,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2025-01-03,XLU,1,0,0,,,,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2025-01-06,XLU,1,0,0,,,,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2025-01-07,XLU,1,0,0,,,,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2025-01-08,XLU,1,0,0,,,,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2025-01-09,XLU,1,0,0,,,,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2025-01-10,XLU,1,0,0,,,,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2025-01-13,XLU,1,0,0,,,,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2025-01-14,XLU,1,0,0,,,,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2025-01-15,XLU,1,0,0,,,,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2025-01-16,XLU,1,0,0,,,,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2025-01-17,XLU,1,0,0,,,,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2025-01-20,XLU,1,0,0,,,,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2025-01-21,XLU,1,0,0,,,,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2025-01-22,XLU,1,0,0,,,,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2025-01-23,XLU,1,0,0,,,,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2025-01-24,XLU,1,0,0,,,,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2025-01-27,XLU,1,0,0,,,,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2025-01-28,XLU,1,0,0,,,,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2025-01-29,XLU,1,0,0,,,,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2025-01-30,XLU,1,0,0,,,,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2025-01-31,XLU,1,0,0,,,,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2025-02-03,XLU,1,0,0,,,,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2025-02-04,XLU,1,0,0,,,,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2025-02-05,XLU,1,0,0,,,,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2025-02-06,XLU,1,0,0,,,,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2025-02-07,XLU,1,0,0,,,,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2025-02-10,XLU,1,0,0,,,,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2025-02-11,XLU,1,0,0,,,,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2025-02-12,XLU,1,0,0,,,,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2025-02-13,XLU,1,0,0,,,,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2025-02-14,XLU,1,0,0,,,,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2025-02-17,XLU,1,0,0,,,,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2025-02-18,XLU,1,0,0,,,,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2025-02-19,XLU,1,0,0,,,,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2025-02-20,XLU,1,0,0,,,,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2025-02-21,XLU,1,0,0,,,,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2025-02-24,XLU,1,0,0,,,,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2025-02-25,XLU,1,0,0,,,,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2025-02-26,XLU,1,0,0,,,,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2025-02-27,XLU,1,0,0,,,,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2025-02-28,XLU,1,0,0,,,,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2025-03-03,XLU,1,0,0,,,,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2025-03-04,XLU,1,0,0,,,,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2025-03-05,XLU,1,0,0,,,,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2025-03-06,XLU,1,0,0,,,,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2025-03-07,XLU,1,0,0,,,,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2025-03-10,XLU,1,0,0,,,,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2025-03-11,XLU,1,0,0,,,,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2025-03-12,XLU,1,0,0,,,,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2025-03-13,XLU,1,0,0,,,,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2025-03-14,XLU,1,0,0,,,,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2025-03-17,XLU,1,0,0,,,,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2025-03-18,XLU,1,0,0,,,,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2025-03-19,XLU,1,0,0,,,,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2025-03-20,XLU,1,0,0,,,,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2025-03-21,XLU,1,0,0,,,,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2025-03-24,XLU,1,0,0,,,,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2025-03-25,XLU,1,0,0,,,,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2025-03-26,XLU,1,0,0,,,,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2025-03-27,XLU,1,0,0,,,,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2025-03-28,XLU,1,0,0,,,,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2025-03-31,XLU,1,0,0,,,,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2025-04-01,XLU,1,0,0,,,,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2025-04-02,XLU,1,0,0,,,,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2025-04-03,XLU,1,0,0,,,,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2025-04-04,XLU,1,0,0,,,,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2025-04-07,XLU,1,0,0,,,,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2025-04-08,XLU,1,0,0,,,,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2025-04-09,XLU,1,0,0,,,,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2025-04-10,XLU,1,0,0,,,,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2025-04-11,XLU,1,0,0,,,,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2025-04-14,XLU,1,0,0,,,,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2025-04-15,XLU,1,0,0,,,,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2025-04-16,XLU,1,0,0,,,,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2025-04-17,XLU,1,0,0,,,,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2025-04-18,XLU,1,0,0,,,,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2025-04-21,XLU,1,0,0,,,,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2025-04-22,XLU,1,0,0,,,,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2025-04-23,XLU,1,0,0,,,,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2025-04-24,XLU,1,0,0,,,,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2025-04-25,XLU,1,0,0,,,,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2025-04-28,XLU,1,0,0,,,,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2025-04-29,XLU,1,0,0,,,,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2025-04-30,XLU,1,0,0,,,,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2025-05-01,XLU,1,0,0,,,,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2025-05-02,XLU,1,0,0,,,,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2025-05-05,XLU,1,0,0,,,,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2025-05-06,XLU,1,0,0,,,,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2025-05-07,XLU,1,0,0,,,,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2025-05-08,XLU,1,0,0,,,,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2025-05-09,XLU,1,0,0,,,,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2025-05-12,XLU,1,0,0,,,,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2025-05-13,XLU,1,0,0,,,,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
2025-05-14,XLU,1,0,0,,,,0,,,,,,,,0,,,,0,0,45,,,,,,,,,,,,,,,
